report_year,division,count
2014,D33,8
2014,D33,20
2014,D32,11
2014,D32,5
2014,D33,6
2014,D33,11
2014,D32,10
2014,D32,1
2014,D33,1
2014,D33,10
2014,D32,18
2014,D32,3
2014,D33,3
2014,D33,21
2014,D32,44
2014,D32,1
2014,D33,1
2014,D33,4
2014,D32,4
2014,D32,1
2014,D33,4
2014,D33,20
2014,D33,25
2014,D33,16
2014,D33,1
2014,D33,52
2014,D33,19
2014,D33,15
2014,D33,11
2014,D33,1
2014,D33,16
2014,D33,11
2014,D33,9
2014,D33,14
2014,D33,18
2014,D33,9
2014,D33,4
2014,D33,42
2014,D33,33
2014,D33,26
2014,D33,6
2014,D33,10
2014,D33,7
2014,D33,2
2014,D33,20
2014,D33,24
2014,D33,7
2014,D33,2
2014,D33,1
2014,D33,6
2014,D33,1
2014,D33,5
2014,D33,9
2014,D33,1
2014,D33,3
2014,D32,15
2014,D32,1
2014,D33,4
2014,D32,36
2014,D32,23
2014,D33,6
2014,D32,19
2014,D32,27
2014,D32,21
2014,D32,5
2014,D32,46
2014,D32,8
2014,D32,21
2014,D32,25
2014,D32,37
2014,D32,27
2014,D32,10
2014,D32,28
2014,D32,58
2014,D32,12
2014,D32,41
2014,D32,153
2014,D32,46
2014,D32,1
2014,D32,43
2014,D32,111
2014,D32,27
2014,D32,38
2014,D32,1
2014,D32,40
2014,D32,12
2014,D32,70
2014,D32,16
2014,D32,33
2014,D32,42
2014,D32,42
2014,D32,46
2014,D32,9
2014,D32,57
2014,D33,1
2014,D32,189
2014,D33,1
2014,D32,65
2014,D33,1
2014,D32,2
2014,D33,2
2014,D32,2
2014,D33,56
2014,D32,5
2014,D33,40
2014,D32,2
2014,D33,12
2014,D32,3
2014,D33,6
2014,D33,55
2014,D32,6
2014,D33,28
2014,D32,2
2014,D33,1
2014,D32,1
2014,D33,25
2014,D32,3
2014,D33,48
2014,D32,1
2014,D33,9
2014,D32,10
2014,D33,33
2014,D32,8
2014,D33,23
2014,D32,4
2014,D33,25
2014,D32,4
2014,D33,1
2014,D32,2
2014,D33,19
2014,D32,6
2014,D33,1
2014,D32,1
2014,D33,52
2014,D32,1
2014,D33,53
2014,D32,3
2014,D33,27
2014,D32,2
2014,D33,5
2014,D32,1
2014,D33,2
2014,D32,2
2014,D33,83
2014,D32,2
2014,D33,56
2014,D32,5
2014,D33,1
2014,D32,5
2014,D33,51
2014,D32,3
2014,D32,2
2014,D32,1
2014,D32,3
2014,D33,37
2014,D33,3
2014,D33,5
2014,D33,41
2014,D32,31
2014,D32,37
2014,D32,59
2014,D32,34
2014,D32,24
2014,D32,1
2014,D32,10
2014,D32,70
2014,D32,131
2014,D32,12
2014,D32,77
2014,D32,65
2014,D32,67
2014,D32,38
2014,D32,58
2014,D32,4
2014,D32,1
2014,D32,1
2014,D32,15
2014,D32,11
2014,D32,11
2014,D32,3
2014,D32,21
2014,D32,13
2014,D32,13
2014,D32,21
2014,D32,18
2014,D32,5
2014,D32,9
2014,D32,15
2014,D32,32
2014,D32,11
2014,D32,24
2014,D32,15
2014,D32,12
2014,D32,14
2014,D32,28
2014,D32,2
2014,D32,1
2014,D32,8
2014,D32,1
2014,D32,2
2014,D32,1
2014,D32,3
2014,D32,7
2014,D32,9
2014,D32,1
2014,D32,7
2014,D32,6
2014,D32,13
2014,D32,23
2014,D32,52
2014,D32,2
2014,D32,10
2014,D32,8
2014,D32,1
2014,D32,14
2014,D32,2
2014,D32,4
2014,D32,14
2014,D32,2
2014,D32,2
2014,D32,4
2014,D32,16
2014,D32,19
2014,D32,41
2014,D32,6
2014,D32,1
2014,D32,1
2014,D32,3
2014,D32,8
2014,D32,5
2014,D32,17
2014,D32,7
2014,D32,5
2014,D32,2
2014,D32,4
2014,D32,7
2014,D32,5
2014,D32,9
2014,D32,1
2014,D32,2
2014,D32,7
2014,D32,47
2014,D32,22
2014,D32,4
2014,D32,16
2014,D32,48
2014,D32,10
2014,D32,27
2014,D32,5
2014,D32,58
2014,D32,8
2014,D32,24
2014,D32,21
2014,D32,26
2014,D32,26
2014,D32,28
2014,D41,14
2014,D41,21
2014,D41,4
2014,D41,47
2014,D41,5
2014,D41,37
2014,D41,1
2014,D41,82
2014,D41,7
2014,D41,1
2014,D41,12
2014,D33,28
2014,D41,3
2014,D41,60
2014,D33,26
2014,D41,2
2014,D41,11
2014,D41,420
2014,D33,1
2014,D41,66
2014,D41,2
2014,D41,7
2014,D41,23
2014,D33,1
2014,D33,1
2014,D33,32
2014,D41,155
2014,D41,7
2014,D41,42
2014,D33,3
2014,D41,138
2014,D33,1
2014,D33,1
2014,D33,2
2014,D41,1
2014,D41,1
2014,D41,3
2014,D41,4
2014,D41,1
2014,D41,6
2014,D41,1
2014,D41,6
2014,D41,2
2014,D41,17
2014,D41,43
2014,D41,101
2014,D41,228
2014,D41,396
2014,D41,29
2014,D41,228
2014,D41,1
2014,D41,42
2014,D41,78
2014,D41,158
2014,D41,12
2014,D41,1
2014,D41,214
2014,D41,901
2014,D41,26
2014,D41,37
2014,D41,130
2014,D41,224
2014,D41,29
2014,D41,120
2014,D41,1
2014,D41,64
2014,D41,88
2014,D41,203
2014,D41,13
2014,D41,133
2014,D41,1
2014,D41,160
2014,D41,1
2014,D41,1
2014,D41,1
2014,D41,2
2014,D41,7
2014,D41,24
2014,D41,44
2014,D41,66
2014,D41,9
2014,D41,31
2014,D33,4
2014,D41,66
2014,D33,54
2014,D41,22
2014,D41,13
2014,D41,7
2014,D33,4
2014,D33,6
2014,D33,6
2014,D33,10
2014,D33,3
2014,D41,80
2014,D41,9
2014,D41,14
2014,D33,9
2014,D33,20
2014,D41,110
2014,D41,43
2014,D33,1
2014,D41,5
2014,D33,4
2014,D33,4
2014,D33,20
2014,D41,2
2014,D41,11
2014,D33,1
2014,D41,13
2014,D33,3
2014,D33,7
2014,D33,13
2014,D41,11
2014,D41,22
2014,D33,1
2014,D41,21
2014,D33,8
2014,D33,1
2014,D33,2
2014,D41,120
2014,D41,22
2014,D33,1
2014,D41,17
2014,D33,5
2014,D33,15
2014,D33,27
2014,D41,1
2014,D41,12
2014,D33,1
2014,D41,42
2014,D33,4
2014,D33,8
2014,D33,28
2014,D33,2
2014,D33,16
2014,D33,21
2014,D33,3
2014,D33,5
2014,D33,6
2014,D33,13
2014,D33,14
2014,D33,2
2014,D33,18
2014,D33,2
2014,D33,4
2014,D33,3
2014,D33,1
2014,D33,6
2014,D33,3
2014,D33,2
2014,D33,41
2014,D33,3
2014,D33,1
2014,D33,7
2014,D33,15
2014,D33,5
2014,D33,1
2014,D33,4
2014,D33,7
2014,D33,5
2014,D33,2
2014,D33,1
2014,D33,4
2014,D33,6
2014,D33,12
2014,D33,2
2014,D33,3
2014,D33,16
2014,D33,11
2014,D33,4
2014,D33,5
2014,D33,2
2014,D41,61
2014,D41,1
2014,D41,4
2014,D41,193
2014,D33,2
2014,D41,8
2014,D41,3
2014,D41,5
2014,D41,2
2014,D41,1
2014,D41,6
2014,D33,1
2014,D33,6
2014,D41,2
2014,D41,39
2014,D41,8
2014,D33,1
2014,D33,1
2014,D41,11
2014,D41,38
2014,D41,1
2014,D33,2
2014,D41,42
2014,D33,7
2014,D41,13
2014,D41,4
2014,D41,6
2014,D33,7
2014,D33,3
2014,D33,266
2014,D33,295
2014,D33,84
2014,D33,11
2014,D33,2
2014,D33,474
2014,D33,1
2014,D33,101
2014,D33,2
2014,D33,100
2014,D33,127
2014,D33,1
2014,D33,7
2014,D33,97
2014,D33,74
2014,D33,108
2014,D33,6
2014,D33,60
2014,D33,2
2014,D33,55
2014,D33,76
2014,D33,32
2014,D33,1
2014,D33,1
2014,D33,98
2014,D33,99
2014,D33,2
2014,D33,56
2014,D33,61
2014,D33,11
2014,D33,41
2014,D33,29
2014,D33,34
2014,D41,3
2014,D41,17
2014,D41,11
2014,D41,62
2014,D41,5
2014,D41,2
2014,D41,12
2014,D41,7
2014,D41,1
2014,D41,7
2014,D41,12
2014,D41,1
2014,D41,4
2014,D41,16
2014,D41,34
2014,D41,76
2014,D41,6
2014,D41,54
2014,D41,12
2014,D41,39
2014,D41,30
2014,D41,7
2014,D41,29
2014,D41,103
2014,D41,15
2014,D41,27
2014,D41,76
2014,D41,135
2014,D41,29
2014,D41,98
2014,D41,36
2014,D41,47
2014,D41,87
2014,D41,5
2014,D33,7
2014,D41,45
2014,D41,16
2014,D41,6
2014,D41,5
2014,D33,4
2014,D41,2
2014,D41,9
2014,D41,24
2014,D33,5
2014,D41,18
2014,D41,55
2014,D41,1
2014,D33,5
2014,D41,4
2014,D41,1
2014,D41,12
2014,D33,2
2014,D41,5
2014,D41,37
2014,D41,8
2014,D41,17
2014,D33,8
2014,D41,38
2014,D41,1
2014,D41,6
2014,D41,7
2014,D33,6
2014,D41,1
2014,D41,5
2014,D41,13
2014,D33,3
2014,D41,1
2014,D41,13
2014,D41,18
2014,D33,5
2014,D41,5
2014,D41,45
2014,D41,5
2014,D33,5
2014,D41,5
2014,D41,8
2014,D41,12
2014,D33,4
2014,D41,1
2014,D41,52
2014,D41,14
2014,D33,25
2014,D41,4
2014,D41,7
2014,D41,27
2014,D33,24
2014,D41,4
2014,D41,5
2014,D41,12
2014,D33,15
2014,D41,4
2014,D41,26
2014,D41,23
2014,D33,1
2014,D41,2
2014,D41,2
2014,D41,4
2014,D33,4
2014,D41,9
2014,D41,21
2014,D41,9
2014,D33,59
2014,D42,27
2014,D41,12
2014,D41,62
2014,D42,32
2014,D33,43
2014,D41,2
2014,D42,13
2014,D41,1
2014,D33,4
2014,D41,6
2014,D42,1
2014,D41,9
2014,D33,15
2014,D41,16
2014,D42,1
2014,D41,30
2014,D33,21
2014,D41,22
2014,D42,11
2014,D41,6
2014,D33,2
2014,D41,1
2014,D42,17
2014,D41,28
2014,D33,8
2014,D41,17
2014,D42,28
2014,D41,87
2014,D33,12
2014,D41,5
2014,D42,19
2014,D33,15
2014,D41,16
2014,D42,16
2014,D33,13
2014,D41,18
2014,D42,2
2014,D33,42
2014,D41,27
2014,D42,7
2014,D33,4
2014,D41,11
2014,D42,30
2014,D33,1
2014,D41,3
2014,D42,3
2014,D33,2
2014,D41,17
2014,D41,9
2014,D42,17
2014,D33,4
2014,D41,34
2014,D42,34
2014,D33,3
2014,D41,3
2014,D42,7
2014,D33,1
2014,D41,54
2014,D33,10
2014,D33,8
2014,D33,1
2014,D33,2
2014,D33,5
2014,D33,1
2014,D42,1
2014,D42,26
2014,D43,5
2014,D42,62
2014,D42,19
2014,D42,76
2014,D42,37
2014,D43,9
2014,D42,48
2014,D42,57
2014,D43,2
2014,D43,12
2014,D42,37
2014,D42,3
2014,D42,98
2014,D43,65
2014,D43,6
2014,D43,1
2014,D42,62
2014,D42,7
2014,D42,52
2014,D43,1
2014,D43,6
2014,D42,10
2014,D43,17
2014,D42,56
2014,D42,1
2014,D42,10
2014,D42,65
2014,D42,127
2014,D42,69
2014,D42,59
2014,D42,93
2014,D42,13
2014,D42,41
2014,D42,92
2014,D42,55
2014,D42,1
2014,D42,2
2014,D42,1
2014,D42,1
2014,D42,25
2014,D42,54
2014,D42,31
2014,D42,22
2014,D42,49
2014,D42,33
2014,D42,10
2014,D42,25
2014,D42,3
2014,D42,9
2014,D42,24
2014,D42,14
2014,D42,2
2014,D42,3
2014,D42,1
2014,D42,1
2014,D42,1
2014,D42,31
2014,D42,22
2014,D42,27
2014,D42,21
2014,D42,19
2014,D42,14
2014,D42,35
2014,D42,15
2014,D42,4
2014,D42,8
2014,D42,21
2014,D42,5
2014,D42,1
2014,D42,9
2014,D42,10
2014,D42,9
2014,D42,16
2014,D42,16
2014,D42,2
2014,D43,8
2014,D43,1
2014,D42,1
2014,D43,86
2014,D42,5
2014,D42,24
2014,D43,150
2014,D42,20
2014,D42,44
2014,D43,3
2014,D43,11
2014,D43,25
2014,D42,2
2014,D42,7
2014,D42,19
2014,D42,14
2014,D43,11
2014,D43,11
2014,D43,96
2014,D43,13
2014,D42,41
2014,D42,76
2014,D42,9
2014,D43,19
2014,D43,19
2014,D43,1
2014,D43,21
2014,D42,31
2014,D43,5
2014,D42,79
2014,D43,7
2014,D43,9
2014,D43,5
2014,D42,2
2014,D42,20
2014,D43,1
2014,D43,29
2014,D43,21
2014,D42,42
2014,D43,8
2014,D42,23
2014,D42,5
2014,D43,3
2014,D43,32
2014,D43,9
2014,D42,1
2014,D43,31
2014,D42,15
2014,D42,13
2014,D43,9
2014,D43,78
2014,D43,22
2014,D42,39
2014,D43,53
2014,D42,1
2014,D42,1
2014,D43,3
2014,D43,13
2014,D43,14
2014,D42,66
2014,D43,10
2014,D42,2
2014,D42,1
2014,D43,1
2014,D43,22
2014,D43,1
2014,D42,57
2014,D43,5
2014,D42,11
2014,D42,20
2014,D43,3
2014,D43,43
2014,D43,10
2014,D42,43
2014,D43,31
2014,D43,4
2014,D43,33
2014,D43,58
2014,D43,6
2014,D43,36
2014,D43,4
2014,D43,30
2014,D43,8
2014,D43,12
2014,D43,12
2014,D43,22
2014,D43,2
2014,D43,25
2014,D43,21
2014,D43,21
2014,D43,24
2014,D43,16
2014,D43,26
2014,D43,8
2014,D43,4
2014,D43,17
2014,D43,22
2014,D43,4
2014,D43,1
2014,D43,11
2014,D43,24
2014,D43,31
2014,D43,29
2014,D43,1
2014,D43,17
2014,D43,2
2014,D43,6
2014,D43,3
2014,D43,5
2014,D43,3
2014,D43,8
2014,D43,1
2014,D42,75
2014,D43,39
2014,D43,49
2014,D42,30
2014,D43,3
2014,D42,17
2014,D42,11
2014,D43,8
2014,D43,98
2014,D42,1
2014,D43,13
2014,D43,12
2014,D42,28
2014,D43,7
2014,D42,4
2014,D43,2
2014,D43,2
2014,D43,50
2014,D42,58
2014,D42,3
2014,D42,9
2014,D43,8
2014,D43,1
2014,D43,2
2014,D42,31
2014,D42,1
2014,D42,5
2014,D43,19
2014,D43,2
2014,D43,1
2014,D42,1
2014,D43,1
2014,D43,690
2014,D42,19
2014,D43,7
2014,D42,16
2014,D42,2
2014,D42,3
2014,D43,1
2014,D43,2
2014,D43,55
2014,D42,3
2014,D42,10
2014,D42,1
2014,D43,6
2014,D43,7
2014,D43,60
2014,D42,6
2014,D42,19
2014,D42,6
2014,D43,29
2014,D43,7
2014,D43,88
2014,D42,7
2014,D42,19
2014,D42,4
2014,D43,8
2014,D43,7
2014,D43,239
2014,D42,4
2014,D42,8
2014,D42,16
2014,D43,15
2014,D43,6
2014,D43,56
2014,D42,32
2014,D42,4
2014,D42,7
2014,D43,34
2014,D43,102
2014,D43,173
2014,D42,2
2014,D42,11
2014,D42,1
2014,D43,39
2014,D43,12
2014,D43,15
2014,D43,29
2014,D43,55
2014,D43,6
2014,D43,18
2014,D43,23
2014,D43,13
2014,D43,34
2014,D43,68
2014,D43,18
2014,D43,64
2014,D43,22
2014,D43,67
2014,D43,25
2014,D43,28
2014,D43,55
2014,D43,96
2014,D43,29
2014,D43,65
2014,D43,1
2014,D42,3
2014,D43,97
2014,D43,14
2014,D42,4
2014,D43,5
2014,D42,7
2014,D43,18
2014,D42,4
2014,D42,1
2014,D43,191
2014,D42,40
2014,D43,1
2014,D42,3
2014,D42,167
2014,D43,266
2014,D42,54
2014,D43,16
2014,D42,17
2014,D42,235
2014,D43,64
2014,D42,5
2014,D43,10
2014,D42,49
2014,D42,5
2014,D43,175
2014,D42,42
2014,D43,27
2014,D43,55
2014,D43,3
2014,D43,35
2014,D43,4
2014,D43,13
2014,D43,6
2014,D43,15
2014,D43,11
2014,D43,21
2014,D43,7
2014,D43,5
2014,D43,21
2014,D43,16
2014,D43,15
2014,D43,1
2014,D43,31
2014,D43,87
2014,D42,76
2014,D43,44
2014,D42,100
2014,D43,48
2014,D42,18
2014,D42,124
2014,D42,24
2014,D43,100
2014,D42,1
2014,D42,91
2014,D42,49
2014,D43,184
2014,D42,6
2014,D42,273
2014,D42,49
2014,D43,47
2014,D42,6
2014,D42,166
2014,D42,25
2014,D43,42
2014,D42,3
2014,D42,26
2014,D42,30
2014,D43,112
2014,D42,41
2014,D42,57
2014,D42,16
2014,D43,17
2014,D43,134
2014,D43,1
2014,D43,320
2014,D43,20
2014,D43,126
2014,D43,1
2014,D43,1
2014,D42,7
2014,D42,319
2014,D42,49
2014,D42,16
2014,D42,32
2014,D42,6
2014,D42,22
2014,D42,11
2014,D42,11
2014,D42,1
2014,D42,21
2014,D42,5
2014,D42,12
2014,D42,5
2014,D42,48
2014,D42,10
2014,D42,16
2014,D42,11
2014,D42,3
2014,D42,4
2014,D42,53
2014,D42,6
2014,D42,36
2014,D42,6
2014,D42,16
2014,D42,4
2014,D42,7
2014,D42,2
2014,D42,1
2014,D42,1
2014,D42,1
2014,D42,2
2014,D42,2
2014,D42,4
2014,D42,4
2014,D42,1
2014,D52,10
2014,D52,3
2014,D52,6
2014,D52,8
2014,D51,2
2014,D52,20
2014,D51,37
2014,D52,12
2014,D51,2
2014,D52,58
2014,D52,48
2014,D43,2
2014,D51,38
2014,D52,10
2014,D51,2
2014,D52,1
2014,D52,9
2014,D43,3
2014,D51,2
2014,D52,13
2014,D51,26
2014,D52,182
2014,D52,5
2014,D43,5
2014,D51,5
2014,D52,9
2014,D51,41
2014,D52,388
2014,D52,3
2014,D43,2
2014,D51,12
2014,D52,19
2014,D51,52
2014,D52,711
2014,D52,1
2014,D51,30
2014,D51,20
2014,D52,44
2014,D51,1
2014,D52,1
2014,D52,2
2014,D43,42
2014,D51,22
2014,D51,51
2014,D51,76
2014,D51,229
2014,D51,10
2014,D51,37
2014,D51,11
2014,D51,4
2014,D51,18
2014,D51,8
2014,D51,9
2014,D51,25
2014,D51,28
2014,D51,2
2014,D51,22
2014,D51,10
2014,D51,1
2014,D51,13
2014,D51,25
2014,D51,30
2014,D51,15
2014,D51,50
2014,D51,2
2014,D51,56
2014,D51,10
2014,D51,24
2014,D51,14
2014,D51,20
2014,D51,59
2014,D51,71
2014,D51,1
2014,D51,12
2014,D51,11
2014,D51,2
2014,D51,17
2014,D51,24
2014,D51,1
2014,D51,25
2014,D51,7
2014,D51,9
2014,D51,10
2014,D51,14
2014,D51,8
2014,D51,3
2014,D51,5
2014,D51,2
2014,D52,11
2014,D51,72
2014,D43,5
2014,D52,2568
2014,D51,56
2014,D51,32
2014,D52,1
2014,D52,2
2014,D51,99
2014,D51,6
2014,D51,1
2014,D43,19
2014,D52,5
2014,D52,95
2014,D52,3
2014,D51,66
2014,D51,37
2014,D51,5
2014,D43,10
2014,D52,6
2014,D52,1
2014,D52,1
2014,D51,4
2014,D51,26
2014,D51,5
2014,D43,11
2014,D52,89
2014,D52,9
2014,D52,10
2014,D51,33
2014,D51,1
2014,D51,1
2014,D43,11
2014,D52,2
2014,D52,49
2014,D52,6
2014,D51,19
2014,D51,25
2014,D51,9
2014,D43,6
2014,D52,1
2014,D52,1
2014,D52,1
2014,D51,4
2014,D51,4
2014,D51,1
2014,D43,11
2014,D52,8
2014,D52,18
2014,D52,88
2014,D52,2
2014,D51,2
2014,D51,7
2014,D52,1
2014,D51,3
2014,D52,29
2014,D52,146
2014,D43,27
2014,D51,30
2014,D52,12
2014,D51,35
2014,D52,15
2014,D51,13
2014,D52,30
2014,D51,75
2014,D43,5
2014,D52,104
2014,D51,68
2014,D52,66
2014,D51,1
2014,D52,48
2014,D51,143
2014,D43,4
2014,D52,4
2014,D51,112
2014,D52,29
2014,D51,1
2014,D52,18
2014,D51,189
2014,D43,10
2014,D52,45
2014,D51,2
2014,D52,264
2014,D51,1
2014,D52,35
2014,D51,245
2014,D43,1
2014,D52,36
2014,D51,31
2014,D52,360
2014,D51,1
2014,D52,10
2014,D51,14
2014,D43,12
2014,D52,101
2014,D51,21
2014,D51,1
2014,D51,2
2014,D51,14
2014,D51,18
2014,D51,20
2014,D51,39
2014,D51,35
2014,D51,8
2014,D51,24
2014,D51,19
2014,D51,1
2014,D51,21
2014,D51,1
2014,D51,1
2014,D51,5
2014,D51,3
2014,D51,18
2014,D51,20
2014,D51,1
2014,D51,4
2014,D51,4
2014,D51,3
2014,D51,16
2014,D51,47
2014,D51,83
2014,D51,121
2014,D51,314
2014,D51,9
2014,D51,55
2014,D52,1
2014,D52,59
2014,D52,18
2014,D43,27
2014,D52,14
2014,D51,109
2014,D52,1
2014,D52,254
2014,D52,1
2014,D43,3
2014,D52,3
2014,D51,43
2014,D52,42
2014,D52,1
2014,D52,45
2014,D43,25
2014,D52,13
2014,D52,29
2014,D52,48
2014,D52,4
2014,D52,16
2014,D52,3
2014,D52,72
2014,D52,68
2014,D52,7
2014,D52,2
2014,D52,3
2014,D52,11
2014,D52,11
2014,D52,1
2014,D52,7
2014,D52,14
2014,D52,13
2014,D52,5
2014,D52,5
2014,D52,28
2014,D52,3
2014,D52,5
2014,D52,9
2014,D52,15
2014,D52,16
2014,D52,1
2014,D52,8
2014,D52,18
2014,D52,1
2014,D52,83
2014,D52,4
2014,D52,25
2014,D52,1
2014,D52,64
2014,D52,5
2014,D52,1
2014,D52,16
2014,D52,7
2014,D52,76
2014,D52,1
2014,D52,133
2014,D52,11
2014,D52,10
2014,D52,25
2014,D52,45
2014,D52,33
2014,D52,107
2014,D52,126
2014,D52,106
2014,D52,1
2014,D52,232
2014,D52,2
2014,D52,16
2014,D52,2
2014,D52,1
2014,D52,9
2014,D52,8
2014,D52,1
2014,D52,12
2014,D52,10
2014,D52,6
2014,D52,8
2014,D52,2
2014,D52,1
2014,D52,9
2014,D52,21
2014,D52,37
2014,D52,1
2014,D52,1
2014,D52,18
2014,D52,421
2014,D52,7
2014,D52,28
2014,D52,19
2014,D52,55
2014,D52,67
2014,D52,203
2014,D52,16
2014,D52,866
2014,D52,1
2014,D52,25
2014,D52,111
2014,D52,1298
2014,D52,1
2014,D52,2
2014,D52,2
2014,D52,6
2014,D52,6
2014,D52,3
2014,D52,3
2014,D52,11
2014,D52,23
2014,D52,4
2014,D52,1
2014,D52,5
2014,D52,5
2014,D52,12
2014,D53,9
2014,D53,2
2014,D53,1
2014,D53,1
2014,D53,3
2014,D53,5
2014,D53,2
2014,D43,7
2014,D43,56
2014,D43,20
2014,D43,45
2014,D43,1
2014,D43,49
2014,D43,127
2014,D43,11
2014,D43,19
2014,D43,58
2014,D43,7
2014,D43,71
2014,D43,186
2014,D43,12
2014,D43,61
2014,D43,2
2014,D43,9
2014,D43,3
2014,D43,5
2014,D43,12
2014,D43,19
2014,D43,2
2014,D43,1
2014,D43,6
2014,D43,9
2014,D43,23
2014,D43,1
2014,D43,12
2014,D43,1
2014,D43,1
2014,D43,1
2014,D43,3
2014,D43,2
2014,D51,5
2014,D51,86
2014,D51,4
2014,D51,10
2014,D51,22
2014,D51,7
2014,D51,2
2014,D51,7
2014,D51,8
2014,D51,4
2014,D51,10
2014,D51,314
2014,D51,738
2014,D51,878
2014,D51,1
2014,D51,1
2014,D51,1
2014,D51,653
2014,D51,34
2014,D51,221
2014,D51,158
2014,D51,26
2014,D51,480
2014,D51,80
2014,D51,200
2014,D51,270
2014,D51,307
2014,D51,8
2014,D51,135
2014,D51,87
2014,D51,11
2014,D51,97
2014,D51,2
2014,D51,1
2014,D53,4
2014,D53,1
2014,D53,7
2014,D53,1
2014,D53,10
2014,D55,9
2014,D53,1
2014,D53,15
2014,D53,5
2014,D53,1
2014,D55,30
2014,D53,1
2014,D53,10
2014,D53,10
2014,D55,12
2014,D53,9
2014,D53,8
2014,D53,47
2014,D55,6
2014,D53,17
2014,D55,6
2014,D53,13
2014,D53,219
2014,D53,19
2014,D55,3
2014,D55,1
2014,D53,14
2014,D53,6
2014,D53,3
2014,D53,36
2014,D53,44
2014,D55,4
2014,D55,8
2014,D53,7
2014,D53,10
2014,D53,14
2014,D53,120
2014,D53,1
2014,D55,2
2014,D53,1
2014,D55,7
2014,D53,28
2014,D53,16
2014,D53,2
2014,D53,3
2014,D53,38
2014,D55,11
2014,D55,20
2014,D53,9
2014,D53,18
2014,D53,12
2014,D53,23
2014,D53,2
2014,D53,14
2014,D53,1
2014,D53,6
2014,D53,8
2014,D53,5
2014,D53,1
2014,D53,4
2014,D53,6
2014,D53,2
2014,D53,15
2014,D53,11
2014,D53,7
2014,D53,1
2014,D53,4
2014,D53,11
2014,D53,5
2014,D53,14
2014,D53,1
2014,D53,6
2014,D53,2
2014,D53,14
2014,D53,2
2014,D53,5
2014,D53,5
2014,D53,1
2014,D53,3
2014,D53,13
2014,D53,10
2014,D53,14
2014,D53,13
2014,D53,6
2014,D53,12
2014,D53,49
2014,D53,1
2014,D53,3
2014,D53,1
2014,D53,3
2014,D53,4
2014,D53,12
2014,D53,10
2014,D53,1
2014,D53,9
2014,D53,16
2014,D53,8
2014,D53,4
2014,D55,10
2014,D55,7
2014,D53,20
2014,D53,14
2014,D53,8
2014,D55,28
2014,D55,18
2014,D53,1
2014,D53,5
2014,D55,4
2014,D53,2
2014,D53,14
2014,D53,2
2014,D53,23
2014,D55,14
2014,D53,1
2014,D53,12
2014,D53,2
2014,D53,66
2014,D55,23
2014,D53,2
2014,D53,24
2014,D55,24
2014,D53,1
2014,D53,35
2014,D55,3
2014,D53,2
2014,D53,57
2014,D55,38
2014,D53,8
2014,D53,7
2014,D55,2
2014,D53,1
2014,D53,23
2014,D55,7
2014,D53,3
2014,D53,1
2014,D55,22
2014,D53,2
2014,D53,17
2014,D55,29
2014,D53,4
2014,D53,21
2014,D53,86
2014,D55,12
2014,D53,37
2014,D53,2
2014,D55,1
2014,D53,66
2014,D53,6
2014,D55,8
2014,D53,46
2014,D53,1
2014,D53,6
2014,D53,7
2014,D53,4
2014,D53,4
2014,D55,7
2014,D55,28
2014,D53,9
2014,D53,1
2014,D53,1
2014,D53,1
2014,D55,7
2014,D55,19
2014,D53,1
2014,D53,5
2014,D53,14
2014,D53,1
2014,D55,2
2014,D55,17
2014,D53,54
2014,D53,10
2014,D53,14
2014,D53,1
2014,D55,6
2014,D55,15
2014,D53,33
2014,D53,6
2014,D53,5
2014,D53,1
2014,D55,6
2014,D55,42
2014,D53,19
2014,D53,3
2014,D53,2
2014,D55,4
2014,D53,2
2014,D55,13
2014,D53,8
2014,D53,1
2014,D53,2
2014,D55,30
2014,D53,1
2014,D53,1
2014,D55,4
2014,D53,1
2014,D55,5
2014,D53,1
2014,D53,2
2014,D55,24
2014,D53,3
2014,D53,8
2014,D53,12
2014,D53,3
2014,D53,1
2014,D53,3
2014,D55,38
2014,D55,23
2014,D53,3
2014,D53,10
2014,D53,3
2014,D53,3
2014,D53,1
2014,D55,10
2014,D55,28
2014,D53,1
2014,D53,7
2014,D53,7
2014,D53,1
2014,D53,1
2014,D55,2
2014,D55,1
2014,D55,26
2014,D53,2
2014,D53,1
2014,D53,1
2014,D53,5
2014,D55,19
2014,D55,2
2014,D55,5
2014,D53,16
2014,D53,5
2014,D53,13
2014,D53,36
2014,D53,23
2014,D53,12
2014,D53,40
2014,D53,56
2014,D53,59
2014,D53,81
2014,D53,10
2014,D53,3
2014,D53,50
2014,D53,15
2014,D53,1
2014,D53,1
2014,D53,41
2014,D53,3
2014,D53,5
2014,D53,3
2014,D53,4
2014,D53,13
2014,D53,14
2014,D53,13
2014,D53,1
2014,D53,1
2014,D53,9
2014,D53,31
2014,D53,25
2014,D53,24
2014,D53,1
2014,D53,29
2014,D53,11
2014,D53,1
2014,D53,11
2014,D53,1
2014,D53,2
2014,D53,1
2014,D53,2
2014,D53,6
2014,D53,3
2014,D55,3
2014,D53,2
2014,D55,2
2014,D55,1
2014,D53,9
2014,D53,1
2014,D53,2
2014,D53,4
2014,D55,25
2014,D55,7
2014,D55,7
2014,D55,8
2014,D53,6
2014,D53,4
2014,D53,2
2014,D53,5
2014,D53,94
2014,D55,22
2014,D55,54
2014,D53,2
2014,D53,1
2014,D53,6
